Year,Season,Origin City,Destination City,Passengers,Airline,Predicted Price Per Person (USD),Latitude,Longitude
2024,early summer,San Francisco,"Washington, DC",1,United,362.5165189,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,345.9453172,38.9072,-77.0369
2024,early summer,San Francisco,Boston,1,United,436.4720575,42.3601,-71.0589
2024,early summer,San Francisco,"Washington, DC",1,United,378.2587841,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,378.9366738,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,464.555955,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",4,United,107.0897204,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",2,United,224.668323,38.9072,-77.0369
2024,early summer,San Francisco,Chicago,1,United,413.0169802,41.8781,-87.6298
2024,early summer,San Francisco,"Washington, DC",1,United,289.1414689,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,185.8754252,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,452.0683463,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,359.6411715,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,421.5847383,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,490.2922198,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,200.4958015,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",2,United,227.2399677,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",3,United,136.7886002,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",4,United,106.4718344,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",5,United,94.54061995,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",6,United,92.51100417,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",7,United,96.77417599,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,284.2990046,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,341.9644895,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,457.895377,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,469.7096473,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,404.024046,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,427.2105979,38.9072,-77.0369
2024,early summer,San Francisco,Chicago,1,United,459.0114787,41.8781,-87.6298
2024,early summer,San Francisco,"Washington, DC",1,United,413.4629421,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,438.0642416,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,403.1302728,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,343.204271,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,352.2961057,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,426.0323707,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,463.9892211,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,332.6817921,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,450.9719561,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,497.2690197,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,426.4772506,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,416.0368012,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,480.6639165,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,361.8917001,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,406.3218985,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,339.6741034,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",2,United,144.1043523,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,423.2803954,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,361.680018,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,402.8329531,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,411.5909092,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,408.6060745,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,493.1595327,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,372.8105312,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,429.9212321,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,364.6424433,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,398.0166283,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,386.3805213,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,412.5662192,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,415.2490226,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,United,399.2686561,38.9072,-77.0369
2024,early summer,San Francisco,Seattle,1,Alaska Airlines,266.4261763,47.6062,-122.3321
2024,early summer,San Francisco,Seattle,1,Alaska Airlines,261.4847367,47.6062,-122.3321
2024,early summer,San Francisco,Seattle,1,Alaska Airlines,200.1716403,47.6062,-122.3321
2024,early summer,San Francisco,Seattle,1,Alaska Airlines,192.3743733,47.6062,-122.3321
2024,early summer,San Francisco,Seattle,1,Alaska Airlines,247.836864,47.6062,-122.3321
2024,early summer,San Francisco,Seattle,1,Alaska Airlines,197.0361248,47.6062,-122.3321
2024,early summer,San Francisco,Seattle,2,Alaska Airlines,124.4277479,47.6062,-122.3321
2024,early summer,San Francisco,Seattle,3,Alaska Airlines,94.65064701,47.6062,-122.3321
2024,early summer,San Francisco,Seattle,4,Alaska Airlines,77.84600724,47.6062,-122.3321
2024,early summer,San Francisco,Seattle,5,Alaska Airlines,73.04223488,47.6062,-122.3321
2024,early summer,San Francisco,Honolulu,1,Alaska Airlines,235.7381234,21.3069,-157.8583
2024,early summer,San Francisco,New York,1,Alaska Airlines,723.7498917,40.7128,-74.006
2024,early summer,San Francisco,Nashville,1,Alaska Airlines,373.2722325,36.1627,-86.7816
2024,early summer,San Francisco,Boston,1,Alaska Airlines,350.2069936,42.3601,-71.0589
2024,early summer,San Francisco,New York,1,Alaska Airlines,337.5021744,40.7128,-74.006
2024,early summer,San Francisco,Chicago,1,Alaska Airlines,382.8644329,41.8781,-87.6298
2024,early summer,San Francisco,Boston,6,Alaska Airlines,70.68921582,42.3601,-71.0589
2024,early summer,San Francisco,Boston,9,Alaska Airlines,75.95705039,42.3601,-71.0589
2024,early summer,San Francisco,"Washington, DC",6,Alaska Airlines,102.9280014,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",8,Alaska Airlines,109.4922031,38.9072,-77.0369
2024,early summer,San Francisco,Boston,1,Alaska Airlines,353.9597137,42.3601,-71.0589
2024,early summer,San Francisco,New York,1,Alaska Airlines,371.7922112,40.7128,-74.006
2024,early summer,San Francisco,Boston,1,Alaska Airlines,354.4521849,42.3601,-71.0589
2024,early summer,San Francisco,Boston,2,Alaska Airlines,146.3077946,42.3601,-71.0589
2024,early summer,San Francisco,New York,1,Alaska Airlines,372.596451,40.7128,-74.006
2024,early summer,San Francisco,New York,2,Alaska Airlines,160.5195828,40.7128,-74.006
2024,early summer,San Francisco,New York,3,Alaska Airlines,95.11502072,40.7128,-74.006
2024,early summer,San Francisco,Honolulu,5,Alaska Airlines,65.05608944,21.3069,-157.8583
2024,early summer,San Francisco,Honolulu,4,Alaska Airlines,72.69539515,21.3069,-157.8583
2024,early summer,San Francisco,Honolulu,6,Alaska Airlines,65.05608944,21.3069,-157.8583
2024,early summer,San Francisco,"Washington, DC",6,Alaska Airlines,90.29370587,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",5,Alaska Airlines,90.29370587,38.9072,-77.0369
2024,early summer,San Francisco,Boston,1,Alaska Airlines,337.7848839,42.3601,-71.0589
2024,early summer,San Francisco,Boston,2,Alaska Airlines,114.9910106,42.3601,-71.0589
2024,early summer,San Francisco,Boston,5,Alaska Airlines,19.35282804,42.3601,-71.0589
2024,early summer,San Francisco,New York,1,Alaska Airlines,361.5179463,40.7128,-74.006
2024,early summer,San Francisco,New York,2,Alaska Airlines,135.5616921,40.7128,-74.006
2024,early summer,San Francisco,New York,3,Alaska Airlines,73.78144584,40.7128,-74.006
2024,early summer,San Francisco,New York,4,Alaska Airlines,49.04260046,40.7128,-74.006
2024,early summer,San Francisco,New York,7,Alaska Airlines,94.32406872,40.7128,-74.006
2024,early summer,San Francisco,New York,6,Alaska Airlines,88.26283261,40.7128,-74.006
2024,early summer,San Francisco,New York,11,Alaska Airlines,96.62509856,40.7128,-74.006
2024,early summer,San Francisco,New York,8,Alaska Airlines,96.62509856,40.7128,-74.006
2024,early summer,San Francisco,New York,13,Alaska Airlines,93.81466058,40.7128,-74.006
2024,early summer,San Francisco,Boston,1,Alaska Airlines,352.7040264,42.3601,-71.0589
2024,early summer,San Francisco,Boston,2,Alaska Airlines,136.8566337,42.3601,-71.0589
2024,early summer,San Francisco,Boston,3,Alaska Airlines,73.1620942,42.3601,-71.0589
2024,early summer,San Francisco,"Washington, DC",1,Alaska Airlines,412.5602469,38.9072,-77.0369
2024,early summer,San Francisco,New York,12,Alaska Airlines,93.81466058,40.7128,-74.006
2024,early summer,San Francisco,Honolulu,1,Alaska Airlines,362.3838203,21.3069,-157.8583
2024,early summer,San Francisco,Seattle,1,Alaska Airlines,218.4413175,47.6062,-122.3321
2024,early summer,San Francisco,Honolulu,1,Alaska Airlines,537.4992331,21.3069,-157.8583
2024,early summer,San Francisco,Boston,1,Alaska Airlines,632.3211528,42.3601,-71.0589
2024,early summer,San Francisco,San Diego,1,Alaska Airlines,193.7564837,32.7157,-117.1611
2024,early summer,San Francisco,Honolulu,1,Alaska Airlines,227.2564736,21.3069,-157.8583
2024,early summer,San Francisco,Chicago,4,Alaska Airlines,67.65404802,41.8781,-87.6298
2024,early summer,San Francisco,Chicago,5,Alaska Airlines,60.80134392,41.8781,-87.6298
2024,early summer,San Francisco,Chicago,7,Alaska Airlines,65.06451574,41.8781,-87.6298
2024,early summer,San Francisco,Chicago,6,Alaska Airlines,60.80134392,41.8781,-87.6298
2024,early summer,San Francisco,"Washington, DC",1,Alaska Airlines,410.6545228,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,Alaska Airlines,263.3783725,38.9072,-77.0369
2024,early summer,San Francisco,New York,1,Alaska Airlines,294.890963,40.7128,-74.006
2024,early summer,San Francisco,New York,1,Alaska Airlines,354.4879117,40.7128,-74.006
2024,early summer,San Francisco,Seattle,1,Alaska Airlines,193.3033629,47.6062,-122.3321
2024,early summer,San Francisco,San Diego,2,Alaska Airlines,98.05532505,32.7157,-117.1611
2024,early summer,San Francisco,San Diego,3,Alaska Airlines,81.41795754,32.7157,-117.1611
2024,early summer,San Francisco,San Diego,4,Alaska Airlines,64.61331776,32.7157,-117.1611
2024,early summer,San Francisco,"Washington, DC",1,Alaska Airlines,368.6379027,38.9072,-77.0369
2024,early summer,San Francisco,Seattle,1,Alaska Airlines,252.1414419,47.6062,-122.3321
2024,early summer,San Francisco,Seattle,6,Alaska Airlines,73.04223488,47.6062,-122.3321
2024,early summer,San Francisco,Nashville,2,Alaska Airlines,205.6628005,36.1627,-86.7816
2024,early summer,San Francisco,New York,1,Alaska Airlines,359.4886649,40.7128,-74.006
2024,early summer,San Francisco,New York,2,Alaska Airlines,96.87309986,40.7128,-74.006
2024,early summer,San Francisco,New Orleans,1,Alaska Airlines,305.2373069,29.9511,-90.0715
2024,early summer,San Francisco,Boston,1,JetBlue Airways,392.7225229,42.3601,-71.0589
2024,early summer,San Francisco,Boston,2,JetBlue Airways,214.582518,42.3601,-71.0589
2024,early summer,San Francisco,Boston,1,JetBlue Airways,312.8928866,42.3601,-71.0589
2024,early summer,San Francisco,Boston,1,JetBlue Airways,199.0197021,42.3601,-71.0589
2024,early summer,San Francisco,Boston,3,JetBlue Airways,145.2646231,42.3601,-71.0589
2024,early summer,San Francisco,Boston,4,JetBlue Airways,128.7473214,42.3601,-71.0589
2024,early summer,San Francisco,Boston,5,JetBlue Airways,114.6705536,42.3601,-71.0589
2024,early summer,San Francisco,"Washington, DC",1,JetBlue Airways,291.7036204,38.9072,-77.0369
2024,early summer,San Francisco,New York,1,JetBlue Airways,410.2589877,40.7128,-74.006
2024,early summer,San Francisco,Boston,1,JetBlue Airways,217.1411455,42.3601,-71.0589
2024,early summer,San Francisco,Boston,2,JetBlue Airways,101.5371523,42.3601,-71.0589
2024,early summer,San Francisco,New York,1,JetBlue Airways,264.3385439,40.7128,-74.006
2024,early summer,San Francisco,Boston,1,JetBlue Airways,287.198333,42.3601,-71.0589
2024,early summer,San Francisco,Boston,1,JetBlue Airways,346.3709099,42.3601,-71.0589
2024,early summer,San Francisco,Boston,2,JetBlue Airways,134.1378648,42.3601,-71.0589
2024,early summer,San Francisco,Boston,1,JetBlue Airways,297.5449464,42.3601,-71.0589
2024,early summer,San Francisco,Boston,1,JetBlue Airways,179.5871926,42.3601,-71.0589
2024,early summer,San Francisco,Boston,1,JetBlue Airways,245.9673163,42.3601,-71.0589
2024,early summer,San Francisco,Boston,2,JetBlue Airways,105.8676612,42.3601,-71.0589
2024,early summer,San Francisco,Boston,1,JetBlue Airways,207.0181141,42.3601,-71.0589
2024,early summer,San Francisco,Boston,1,JetBlue Airways,282.8429699,42.3601,-71.0589
2024,early summer,San Francisco,Boston,2,JetBlue Airways,126.6296564,42.3601,-71.0589
2024,early summer,San Francisco,Boston,1,JetBlue Airways,244.4659401,42.3601,-71.0589
2024,early summer,San Francisco,Boston,1,JetBlue Airways,257.2192518,42.3601,-71.0589
2024,early summer,San Francisco,Boston,2,JetBlue Airways,112.4315283,42.3601,-71.0589
2024,early summer,San Francisco,Boston,1,JetBlue Airways,209.4815336,42.3601,-71.0589
2024,early summer,San Francisco,Boston,1,JetBlue Airways,304.4547343,42.3601,-71.0589
2024,early summer,San Francisco,"Washington, DC",1,JetBlue Airways,357.1472299,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",1,JetBlue Airways,289.5180445,38.9072,-77.0369
2024,early summer,San Francisco,New York,1,JetBlue Airways,309.8314602,40.7128,-74.006
2024,early summer,San Francisco,New York,1,JetBlue Airways,321.1018328,40.7128,-74.006
2024,early summer,San Francisco,New York,1,JetBlue Airways,294.2196684,40.7128,-74.006
2024,early summer,San Francisco,New York,1,JetBlue Airways,281.2797977,40.7128,-74.006
2024,early summer,San Francisco,New York,2,JetBlue Airways,258.8872353,40.7128,-74.006
2024,early summer,San Francisco,New York,1,JetBlue Airways,320.5826389,40.7128,-74.006
2024,early summer,San Francisco,New York,3,JetBlue Airways,178.2328107,40.7128,-74.006
2024,early summer,San Francisco,New York,4,JetBlue Airways,168.5320272,40.7128,-74.006
2024,early summer,San Francisco,New York,5,JetBlue Airways,137.0917215,40.7128,-74.006
2024,early summer,San Francisco,New York,6,JetBlue Airways,135.0621057,40.7128,-74.006
2024,early summer,San Francisco,New York,7,JetBlue Airways,141.1233418,40.7128,-74.006
2024,early summer,San Francisco,New York,1,JetBlue Airways,308.7370284,40.7128,-74.006
2024,early summer,San Francisco,New York,4,JetBlue Airways,58.3438688,40.7128,-74.006
2024,early summer,San Francisco,New York,1,JetBlue Airways,311.9526125,40.7128,-74.006
2024,early summer,San Francisco,New York,1,JetBlue Airways,265.9477771,40.7128,-74.006
2024,early summer,San Francisco,New York,1,JetBlue Airways,282.7096072,40.7128,-74.006
2024,early summer,San Francisco,New York,1,JetBlue Airways,305.6318779,40.7128,-74.006
2024,early summer,San Francisco,New York,2,JetBlue Airways,128.0469423,40.7128,-74.006
2024,early summer,San Francisco,New York,1,JetBlue Airways,348.0698074,40.7128,-74.006
2024,early summer,San Francisco,New York,1,JetBlue Airways,285.450495,40.7128,-74.006
2024,early summer,San Francisco,New York,1,JetBlue Airways,303.7004318,40.7128,-74.006
2024,early summer,San Francisco,Boston,6,JetBlue Airways,126.5555978,42.3601,-71.0589
2024,early summer,San Francisco,Boston,7,JetBlue Airways,129.5224025,42.3601,-71.0589
2024,early summer,San Francisco,Boston,8,JetBlue Airways,143.5357389,42.3601,-71.0589
2024,early summer,San Francisco,Boston,9,JetBlue Airways,125.710393,42.3601,-71.0589
2024,early summer,San Francisco,"Washington, DC",4,JetBlue Airways,109.2592434,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",5,JetBlue Airways,97.2015398,38.9072,-77.0369
2024,early summer,San Francisco,"Washington, DC",2,JetBlue Airways,152.6596619,38.9072,-77.0369
2024,early summer,San Francisco,New York,2,JetBlue Airways,93.4902984,40.7128,-74.006
2024,early summer,San Francisco,New Orleans,1,JetBlue Airways,605.0139733,29.9511,-90.0715
2024,early summer,San Francisco,Chicago,1,JetBlue Airways,683.3701782,41.8781,-87.6298
2024,early summer,San Francisco,Boston,1,JetBlue Airways,409.4747656,42.3601,-71.0589
2024,early summer,San Francisco,New York,1,JetBlue Airways,346.7584818,40.7128,-74.006
2024,early summer,San Francisco,New York,2,JetBlue Airways,81.97235068,40.7128,-74.006
2024,early summer,San Francisco,New York,3,JetBlue Airways,65.13126805,40.7128,-74.006
2024,early summer,San Francisco,New York,2,JetBlue Airways,78.50887708,40.7128,-74.006
2024,early summer,San Francisco,New York,9,JetBlue Airways,137.3113322,40.7128,-74.006
